eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,6257,800896,19220.268106862903,6407168
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,6258,801024,19223.2695669448,6408192
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6259,801152,19226.281839968637,6409216
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,6260,801280,19229.202383698896,6410240
nan,nan,397,0.0,0.0,8.317765,0.0,0.0,nan,6261,801408,19231.778120506555,6411264
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,6262,801536,19234.82111044135,6412288
nan,nan,375,0.0,0.0,8.317765,0.0,0.0,nan,6263,801664,19237.54784585908,6413312
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6264,801792,19240.315461292863,6414336
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6265,801920,19243.40298218839,6415360
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,6266,802048,19246.462497713044,6416384
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,6267,802176,19249.332454970106,6417408
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6268,802304,19252.370426761918,6418432
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,6269,802432,19255.588099788874,6419456
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,6270,802560,19258.73344709631,6420480
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,6271,802688,19261.890686476603,6421504
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,6272,802816,19265.09248759132,6422528
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6273,802944,19268.194625216536,6423552
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,6274,803072,19271.336542734876,6424576
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6275,803200,19274.298664177768,6425600
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6276,803328,19277.353235411458,6426624
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6277,803456,19280.43335071113,6427648
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6278,803584,19283.536356361583,6428672
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,6279,803712,19286.66254534386,6429696
nan,nan,364,0.0,0.0,8.317765,0.0,0.0,nan,6280,803840,19289.468779995106,6430720
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6281,803968,19292.499988947064,6431744
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6282,804096,19295.520565535873,6432768
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,6283,804224,19298.455133646727,6433792
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6284,804352,19301.623587917536,6434816
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,6285,804480,19304.464914720505,6435840
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,6286,804608,19307.313218564726,6436864
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,6287,804736,19310.236466851085,6437888
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,6288,804864,19313.12277362775,6438912
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,6289,804992,19315.957876325585,6439936
nan,nan,375,0.0,0.0,8.317765,0.0,0.0,nan,6290,805120,19318.683941994794,6440960
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,6291,805248,19321.685650995933,6441984
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6292,805376,19324.671127834357,6443008
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,6293,805504,19327.47540111374,6444032
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,6294,805632,19330.324056716636,6445056
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,6295,805760,19333.06634675525,6446080
nan,nan,366,0.0,0.0,8.317765,0.0,0.0,nan,6296,805888,19335.85974689573,6447104
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,6297,806016,19338.76016701106,6448128
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6298,806144,19341.84410293959,6449152
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6299,806272,19344.881303643808,6450176
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6300,806400,19347.936447383836,6451200
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6301,806528,19350.987310716882,6452224
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,6302,806656,19354.016722592525,6453248
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,6303,806784,19356.90487714205,6454272
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,6304,806912,19359.80888916552,6455296
nan,nan,310,0.0,0.0,8.317765,0.0,0.0,nan,6305,807040,19363.104267220944,6456320
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,6306,807168,19365.929218141362,6457344
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,6307,807296,19369.050208617,6458368
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6308,807424,19372.21740616113,6459392
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,6309,807552,19375.07052786369,6460416
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,6310,807680,19377.916206101887,6461440
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,6311,807808,19380.91024223063,6462464
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6312,807936,19383.99169373978,6463488
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,6313,808064,19386.79293937143,6464512
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,6314,808192,19389.853081125766,6465536
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6315,808320,19392.949246695265,6466560
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6316,808448,19396.038992464542,6467584
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6317,808576,19399.129664607346,6468608
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,6318,808704,19402.348583986983,6469632
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6319,808832,19405.42999987956,6470656
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,6320,808960,19408.576757650822,6471680
nan,nan,313,0.0,0.0,8.317765,0.0,0.0,nan,6321,809088,19411.841682639904,6472704
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6322,809216,19415.003540096804,6473728
nan,nan,314,0.0,0.0,8.317765,0.0,0.0,nan,6323,809344,19418.259840374812,6474752
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,6324,809472,19421.393196451478,6475776
nan,nan,312,0.0,0.0,8.317765,0.0,0.0,nan,6325,809600,19424.672883823514,6476800
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,6326,809728,19427.694731544703,6477824
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,6327,809856,19430.81257604994,6478848
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,6328,809984,19433.804687758908,6479872
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,6329,810112,19436.80975049548,6480896
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6330,810240,19439.9011241477,6481920
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6331,810368,19442.954717697576,6482944
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,6332,810496,19445.984670396894,6483968
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,6333,810624,19449.272152064368,6484992
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,6334,810752,19452.126475270838,6486016
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,6335,810880,19455.315541801043,6487040
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6336,811008,19458.351919780485,6488064
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,6337,811136,19461.416012601927,6489088
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,6338,811264,19464.62743519526,6490112
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,6339,811392,19467.569128077477,6491136
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,6340,811520,19470.34226139076,6492160
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,6341,811648,19473.466365826316,6493184
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,6342,811776,19476.588674776256,6494208
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6343,811904,19479.63704166282,6495232
nan,nan,375,0.0,0.0,8.317765,0.0,0.0,nan,6344,812032,19482.361734410748,6496256
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6345,812160,19485.123408379965,6497280
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6346,812288,19488.205309536308,6498304
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,6347,812416,19490.961215590127,6499328
nan,nan,292,0.0,0.0,8.317765,0.0,0.0,nan,6348,812544,19494.466020195745,6500352
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,6349,812672,19497.46935429331,6501376
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,6350,812800,19500.224666288123,6502400
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6351,812928,19503.394006540067,6503424
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,6352,813056,19506.420095577836,6504448
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6353,813184,19509.495486959815,6505472
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6354,813312,19512.259505831636,6506496
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,6355,813440,19515.464512290433,6507520
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6356,813568,19518.48170178011,6508544
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6357,813696,19521.46296633873,6509568
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,6358,813824,19524.702057474293,6510592
nan,nan,355,0.0,0.0,8.317765,0.0,0.0,nan,6359,813952,19527.582460326143,6511616
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6360,814080,19530.560253257863,6512640
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6361,814208,19533.54424555041,6513664
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6362,814336,19536.505236978643,6514688
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6363,814464,19539.483897052705,6515712
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,6364,814592,19542.48969460558,6516736
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,6365,814720,19545.276397610083,6517760
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,6366,814848,19548.127449591644,6518784
nan,nan,375,0.0,0.0,8.317765,0.0,0.0,nan,6367,814976,19550.852649094537,6519808
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,6368,815104,19553.652377006598,6520832
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6369,815232,19556.68744036928,6521856
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6370,815360,19559.724411246367,6522880
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,6371,815488,19562.958642628975,6523904
nan,nan,351,0.0,0.0,8.317765,0.0,0.0,nan,6372,815616,19565.868386375718,6524928
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6373,815744,19568.85182295274,6525952
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6374,815872,19571.948733385652,6526976
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,6375,816000,19575.008586685173,6528000
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6376,816128,19578.104557448998,6529024
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6377,816256,19581.197127238847,6530048
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,6378,816384,19584.3022470586,6531072
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,6379,816512,19587.10824155342,6532096
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,6380,816640,19590.290432676673,6533120
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,6381,816768,19593.115397506393,6534144
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,6382,816896,19595.978131383657,6535168
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,6383,817024,19599.10176260583,6536192
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,6384,817152,19602.059168358333,6537216
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6385,817280,19605.025571522303,6538240
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,6386,817408,19607.999637770467,6539264
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,6387,817536,19610.951801494695,6540288
nan,nan,372,0.0,0.0,8.317765,0.0,0.0,nan,6388,817664,19613.702362176962,6541312
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6389,817792,19616.77885091398,6542336
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,6390,817920,19619.729642163962,6543360
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6391,818048,19622.799695616588,6544384
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6392,818176,19625.871300484985,6545408
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,6393,818304,19628.655147091486,6546432
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,6394,818432,19631.513618473895,6547456
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,6395,818560,19634.450723862275,6548480
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,6396,818688,19637.386647201143,6549504
nan,nan,351,0.0,0.0,8.317765,0.0,0.0,nan,6397,818816,19640.30218030978,6550528
nan,nan,312,0.0,0.0,8.317765,0.0,0.0,nan,6398,818944,19643.574778564274,6551552
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6399,819072,19646.631118592806,6552576
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,6400,819200,19649.575266488828,6553600
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,6401,819328,19652.33537955489,6554624
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6402,819456,19655.39249839075,6555648
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6403,819584,19658.40951623395,6556672
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,6404,819712,19661.53386638593,6557696
nan,nan,287,0.0,0.0,8.317765,0.0,0.0,nan,6405,819840,19665.095875744708,6558720
nan,nan,302,0.0,0.0,8.317765,0.0,0.0,nan,6406,819968,19668.48119714763,6559744
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,6407,820096,19671.305688506924,6560768
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,6408,820224,19674.094330094755,6561792
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6409,820352,19677.057626417838,6562816
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,6410,820480,19680.233690110035,6563840
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6411,820608,19683.337252146564,6564864
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6412,820736,19686.101387700997,6565888
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,6413,820864,19689.101181008853,6566912
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,6414,820992,19692.097741868347,6567936
nan,nan,303,0.0,0.0,8.317765,0.0,0.0,nan,6415,821120,19695.471998056397,6568960
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,6416,821248,19698.24643076677,6569984
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6417,821376,19701.339362633415,6571008
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,6418,821504,19704.216094329022,6572032
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6419,821632,19707.382721440867,6573056
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,6420,821760,19710.312156988308,6574080
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,6421,821888,19713.417711991817,6575104
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,6422,822016,19716.428055972792,6576128
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6423,822144,19719.593193085864,6577152
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,6424,822272,19722.813362519257,6578176
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6425,822400,19725.896838858724,6579200
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,6426,822528,19729.0355649665,6580224
nan,nan,378,0.0,0.0,8.317765,0.0,0.0,nan,6427,822656,19731.741276614368,6581248
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,6428,822784,19734.945890532807,6582272
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6429,822912,19738.01999116596,6583296
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6430,823040,19741.068674600683,6584320
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,6431,823168,19743.99828149192,6585344
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6432,823296,19746.962711571716,6586368
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,6433,823424,19749.78146394156,6587392
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,6434,823552,19752.713960330002,6588416
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,6435,823680,19755.70019317791,6589440
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6436,823808,19758.71415073797,6590464
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,6437,823936,19761.512648791075,6591488
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6438,824064,19764.565150034614,6592512
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6439,824192,19767.543223347515,6593536
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,6440,824320,19770.82787636388,6594560
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6441,824448,19773.930807957426,6595584
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,6442,824576,19777.082984150387,6596608
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,6443,824704,19780.25305948686,6597632
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6444,824832,19783.322217066772,6598656
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,6445,824960,19786.292032764293,6599680
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6446,825088,19789.277542216703,6600704
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,6447,825216,19792.376593237743,6601728
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,6448,825344,19795.275755312294,6602752
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,6449,825472,19798.38009918295,6603776
nan,nan,372,0.0,0.0,8.317765,0.0,0.0,nan,6450,825600,19801.12820807658,6604800
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,6451,825728,19804.340651829727,6605824
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,6452,825856,19807.337785782292,6606848
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,6453,825984,19810.269234620035,6607872
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,6454,826112,19813.15865201596,6608896
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,6455,826240,19816.018012324348,6609920
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,6456,826368,19819.077207578346,6610944
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,6457,826496,19821.986651021056,6611968
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,6458,826624,19824.85438756831,6612992
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6459,826752,19827.832002658397,6614016
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6460,826880,19830.797423105687,6615040
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,6461,827008,19833.584982326254,6616064
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,6462,827136,19836.359066096134,6617088
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6463,827264,19839.326231642626,6618112
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,6464,827392,19842.26284590829,6619136
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,6465,827520,19845.21611032542,6620160
nan,nan,381,0.0,0.0,8.317765,0.0,0.0,nan,6466,827648,19847.902290421538,6621184
nan,nan,383,0.0,0.0,8.317765,0.0,0.0,nan,6467,827776,19850.572089407593,6622208
nan,nan,366,0.0,0.0,8.317765,0.0,0.0,nan,6468,827904,19853.36414104514,6623232
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,6469,828032,19856.15329082217,6624256
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,6470,828160,19858.97541445028,6625280
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,6471,828288,19862.093484912068,6626304
nan,nan,314,0.0,0.0,8.317765,0.0,0.0,nan,6472,828416,19865.355226160027,6627328
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,6473,828544,19868.53300781455,6628352
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,6474,828672,19871.580968247727,6629376
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6475,828800,19874.60033434443,6630400
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6476,828928,19877.63164645806,6631424
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6477,829056,19880.669015559368,6632448
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,6478,829184,19883.78731325362,6633472
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6479,829312,19886.553034448996,6634496
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,6480,829440,19889.587429985404,6635520
nan,nan,315,0.0,0.0,8.317765,0.0,0.0,nan,6481,829568,19892.828589981422,6636544
nan,nan,304,0.0,0.0,8.317765,0.0,0.0,nan,6482,829696,19896.188107077032,6637568
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,6483,829824,19899.421525094658,6638592
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6484,829952,19902.403603463434,6639616
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,6485,830080,19905.14322981704,6640640
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6486,830208,19908.19495751057,6641664
nan,nan,371,0.0,0.0,8.317765,0.0,0.0,nan,6487,830336,19910.954268964007,6642688
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6488,830464,19913.931628179736,6643712
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,6489,830592,19917.080750550143,6644736
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,6490,830720,19920.204656228423,6645760
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,6491,830848,19923.211241574027,6646784
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,6492,830976,19926.166360237636,6647808
nan,nan,302,0.0,0.0,8.317765,0.0,0.0,nan,6493,831104,19929.550337209366,6648832
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6494,831232,19932.313864177093,6649856
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,6495,831360,19935.44174566772,6650880
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,6496,831488,19938.395474432968,6651904
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,6497,831616,19941.533678101376,6652928
nan,nan,301,0.0,0.0,8.317765,0.0,0.0,nan,6498,831744,19944.934699927457,6653952
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,6499,831872,19948.22666091472,6654976
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,6500,832000,19951.275016692467,6656000
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,6501,832128,19954.10463110078,6657024
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,6502,832256,19957.32764840126,6658048
nan,nan,364,0.0,0.0,8.317765,0.0,0.0,nan,6503,832384,19960.136731394567,6659072
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,6504,832512,19963.17751160264,6660096
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,6505,832640,19966.360849671997,6661120
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,6506,832768,19969.454193741083,6662144
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,6507,832896,19972.566181396134,6663168
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,6508,833024,19975.546709375456,6664192
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,6509,833152,19978.57654660102,6665216
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,6510,833280,19981.472614179365,6666240
nan,nan,306,0.0,0.0,8.317765,0.0,0.0,nan,6511,833408,19984.8154357234,6667264
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,6512,833536,19987.723544631153,6668288
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,6513,833664,19990.68986015115,6669312
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,6514,833792,19993.60942925047,6670336
nan,nan,305,0.0,0.0,8.317765,0.0,0.0,nan,6515,833920,19996.967008913867,6671360
nan,nan,368,0.0,0.0,8.317765,0.0,0.0,nan,6516,834048,19999.74814996682,6672384
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6517,834176,20002.513638203032,6673408
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6518,834304,20005.58248189371,6674432
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,6519,834432,20008.657473186962,6675456
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,6520,834560,20011.607827819884,6676480
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,6521,834688,20014.467463864014,6677504
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,6522,834816,20017.61681323871,6678528
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,6523,834944,20020.378330958076,6679552
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,6524,835072,20023.607713996433,6680576
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,6525,835200,20026.71891886089,6681600
nan,nan,366,0.0,0.0,8.317765,0.0,0.0,nan,6526,835328,20029.516241210513,6682624
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,6527,835456,20032.636883331463,6683648
nan,nan,372,0.0,0.0,8.317765,0.0,0.0,nan,6528,835584,20035.390081830323,6684672
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,6529,835712,20038.472416938283,6685696
nan,nan,304,0.0,0.0,8.317765,0.0,0.0,nan,6530,835840,20041.833736437373,6686720
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,6531,835968,20044.840545406565,6687744
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,6532,836096,20047.62943112105,6688768
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,6533,836224,20050.64977582544,6689792
